image_path,filename,class,class_idx
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1158.png,Normal-1158.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-2496.png,Lung_Opacity-2496.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1216.png,Normal-1216.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-4402.png,Normal-4402.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4316.png,Lung_Opacity-4316.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-335.png,Viral Pneumonia-335.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6144.png,Normal-6144.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-546.png,Normal-546.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3887.png,Lung_Opacity-3887.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5105.png,Normal-5105.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5238.png,Normal-5238.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-9877.png,Normal-9877.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-2423.png,Normal-2423.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5012.png,Normal-5012.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-671.png,COVID-671.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8665.png,Normal-8665.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3565.png,Lung_Opacity-3565.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-3384.png,COVID-3384.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4229.png,Lung_Opacity-4229.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5590.png,Normal-5590.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4678.png,Lung_Opacity-4678.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1065.png,COVID-1065.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-2658.png,Lung_Opacity-2658.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-781.png,Viral Pneumonia-781.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5102.png,Normal-5102.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-2511.png,Normal-2511.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-365.png,COVID-365.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-7525.png,Normal-7525.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-2249.png,COVID-2249.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1899.png,COVID-1899.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-849.png,Lung_Opacity-849.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4744.png,Lung_Opacity-4744.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-7185.png,Normal-7185.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-4510.png,Normal-4510.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5701.png,Normal-5701.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-2660.png,COVID-2660.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1909.png,COVID-1909.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-332.png,Viral Pneumonia-332.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5430.png,Normal-5430.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-1494.png,Lung_Opacity-1494.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-425.png,Viral Pneumonia-425.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-505.png,COVID-505.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3843.png,Lung_Opacity-3843.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-1104.png,Viral Pneumonia-1104.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-4955.png,Normal-4955.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1652.png,Normal-1652.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5025.png,Lung_Opacity-5025.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-457.png,Lung_Opacity-457.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6988.png,Normal-6988.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5834.png,Lung_Opacity-5834.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-2157.png,Lung_Opacity-2157.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3289.png,Lung_Opacity-3289.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-4992.png,Normal-4992.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1522.png,COVID-1522.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-795.png,Lung_Opacity-795.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5329.png,Normal-5329.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5071.png,Lung_Opacity-5071.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8156.png,Normal-8156.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1049.png,Normal-1049.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5407.png,Lung_Opacity-5407.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8638.png,Normal-8638.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3452.png,Lung_Opacity-3452.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-964.png,COVID-964.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-246.png,COVID-246.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1519.png,Normal-1519.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5225.png,Normal-5225.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-349.png,Lung_Opacity-349.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-10080.png,Normal-10080.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4813.png,Lung_Opacity-4813.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8599.png,Normal-8599.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5242.png,Lung_Opacity-5242.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4126.png,Lung_Opacity-4126.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5183.png,Lung_Opacity-5183.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6065.png,Normal-6065.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-2190.png,COVID-2190.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-305.png,Normal-305.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-502.png,Viral Pneumonia-502.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-2937.png,Lung_Opacity-2937.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-3034.png,Normal-3034.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6681.png,Normal-6681.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6742.png,Normal-6742.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-2974.png,Normal-2974.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-3440.png,COVID-3440.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1233.png,COVID-1233.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-2883.png,COVID-2883.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-22.png,Viral Pneumonia-22.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1088.png,Normal-1088.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5877.png,Normal-5877.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3635.png,Lung_Opacity-3635.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-2200.png,COVID-2200.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1987.png,COVID-1987.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6901.png,Normal-6901.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8028.png,Normal-8028.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-1141.png,Viral Pneumonia-1141.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5742.png,Normal-5742.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-497.png,COVID-497.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-2028.png,Lung_Opacity-2028.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8926.png,Normal-8926.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-369.png,Lung_Opacity-369.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1698.png,COVID-1698.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6579.png,Normal-6579.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4339.png,Lung_Opacity-4339.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-1278.png,Viral Pneumonia-1278.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6365.png,Normal-6365.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3539.png,Lung_Opacity-3539.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8459.png,Normal-8459.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-363.png,Normal-363.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4025.png,Lung_Opacity-4025.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4122.png,Lung_Opacity-4122.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-7913.png,Normal-7913.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-2579.png,Lung_Opacity-2579.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-705.png,Viral Pneumonia-705.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-3814.png,Normal-3814.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-1668.png,Lung_Opacity-1668.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4991.png,Lung_Opacity-4991.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-664.png,Lung_Opacity-664.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5408.png,Normal-5408.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-240.png,COVID-240.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-699.png,Viral Pneumonia-699.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1649.png,COVID-1649.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-1541.png,Lung_Opacity-1541.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-10010.png,Normal-10010.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1538.png,COVID-1538.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-778.png,Viral Pneumonia-778.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-7190.png,Normal-7190.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-100.png,Normal-100.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6496.png,Normal-6496.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-2924.png,Normal-2924.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-9215.png,Normal-9215.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-683.png,COVID-683.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-766.png,Viral Pneumonia-766.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-6433.png,Normal-6433.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1177.png,Normal-1177.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Viral Pneumonia\images\Viral Pneumonia-362.png,Viral Pneumonia-362.png,Viral Pneumonia,3
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-3808.png,Normal-3808.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-9281.png,Normal-9281.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5713.png,Lung_Opacity-5713.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-3310.png,Normal-3310.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-8738.png,Normal-8738.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-1032.png,Lung_Opacity-1032.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3312.png,Lung_Opacity-3312.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-1855.png,Normal-1855.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-4923.png,Normal-4923.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-4074.png,Normal-4074.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1000.png,COVID-1000.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5917.png,Lung_Opacity-5917.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-5177.png,Normal-5177.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\COVID\images\COVID-1882.png,COVID-1882.png,COVID,0
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-3195.png,Lung_Opacity-3195.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4801.png,Lung_Opacity-4801.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-2705.png,Normal-2705.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Normal\images\Normal-10114.png,Normal-10114.png,Normal,2
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-5929.png,Lung_Opacity-5929.png,Lung_Opacity,1
C:\Users\victo\Documents\Data_Science_Projects\Data Science Portfolio Projects\projects\covid_xray_classification\data\raw\Lung_Opacity\images\Lung_Opacity-4628.png,Lung_Opacity-4628.png,Lung_Opacity,1
